h3_level8_index,total_requests,request_diversity,sewer_requests,building_count,mean_building_area,sd_building_area
88ad361291fffff,67,41,4,199,64.3951,53.928596300819535
88ad361293fffff,708,127,41,854,176.20845362997656,257.31736829917685
88ad361295fffff,842,122,74,1965,88.58245501272265,106.31583603475354
88ad361297fffff,262,81,39,627,195.1983303030303,580.7460095424234
88ad361299fffff,15,8,0,93,180.1868107526882,367.4504877603314
88ad36129bfffff,421,101,44,832,133.37577103365385,253.1119134584056
88ad36129dfffff,346,76,33,1016,127.5929343503937,183.51364963147017
88ad3612a1fffff,979,126,132,2258,82.15161430469442,74.40412488900029
88ad3612a3fffff,981,122,125,2015,102.72436431761786,104.06123245525447
88ad3612a5fffff,534,112,106,973,243.25040945529292,1035.0068868176324
88ad3612a7fffff,1351,134,97,1558,132.87584152759948,182.07149231454244
88ad3612a9fffff,3815,120,555,2393,82.32303844546594,136.01219390028544
88ad3612abfffff,818,111,111,1604,92.79570430174564,121.66472948921465
88ad3612adfffff,578,101,98,1045,173.5910866985646,399.8038179740366
88ad3612b1fffff,1123,131,86,2173,91.61431053842614,94.21604999045091
88ad3612b3fffff,689,107,68,1357,111.17628371407517,132.12843807438827
88ad3612b5fffff,1010,122,97,2049,109.21914006832601,115.38986686392157
88ad3612b7fffff,1285,133,106,2032,118.83347007874016,115.0101711363449
88ad3612b9fffff,1162,144,130,2067,111.86436787614902,204.27351685892236
88ad3612bbfffff,1009,129,74,1606,102.63222615193025,130.46591186561125
88ad3612bdfffff,830,112,91,1432,120.17902625698324,195.3472581232629
88ad3612c1fffff,85,38,13,344,148.94315494186046,829.6062474274715
88ad3612c3fffff,325,88,17,846,173.5864145390071,1190.2799918880173
88ad3612c5fffff,6,4,0,89,77.15080674157304,118.18866516433856
88ad3612c7fffff,284,72,7,708,85.59892711864407,101.50277006788173
88ad3612c9fffff,572,99,135,1076,78.92452369888477,88.61796458852677
88ad3612cbfffff,501,83,108,928,169.80709612068966,538.4441744097802
88ad3612cdfffff,66,20,2,176,86.6511903409091,141.31204393990433
88ad3612d1fffff,488,87,80,1422,88.28325365682137,143.4370402377732
88ad3612d3fffff,156,56,10,450,100.21127600000001,170.40616294057943
88ad3612d5fffff,611,98,123,1232,80.04850560064935,77.24285217452639
88ad3612d7fffff,336,70,25,770,201.05065129870133,374.8817628747724
88ad3612d9fffff,625,97,158,1408,82.19236839488636,89.40872974600622
88ad3612dbfffff,468,84,38,1492,83.33422861930295,72.6209514088316
88ad3612ddfffff,653,104,80,1817,72.65027242707761,69.73440203494064
88ad3612e1fffff,90,31,2,513,260.5890575048733,2094.118202665268
88ad3612e3fffff,567,91,66,1053,141.89403779677113,752.8284176562956
88ad3612e5fffff,316,69,33,650,116.93688446153847,319.4020232622926
88ad3612e7fffff,384,59,78,712,154.16370941011238,1059.8329409830142
88ad3612e9fffff,816,61,22,468,79.36696089743589,77.12744352418281
88ad3612ebfffff,37,10,0,162,102.06352345679012,247.24215045758206
88ad3612edfffff,153,36,3,259,99.68927374517375,497.7639142156783
88ad361301fffff,276,37,105,1724,39.93653915313225,34.17436207267596
88ad361303fffff,318,43,89,4633,31.93924031944744,28.731725005307432
88ad361305fffff,163,22,46,2126,33.05557267168392,40.476519701826135
88ad361307fffff,1062,68,372,4852,53.955737283594395,73.00152260844051
88ad361309fffff,334,59,84,2872,48.43612698467966,76.04606259979866
88ad36130bfffff,786,75,155,2467,59.73543749493312,329.4918662711786
88ad36130dfffff,34,9,19,2182,29.83881828597617,22.07107691966303
88ad361311fffff,196,33,40,2102,45.21825009514748,65.28030206576089
88ad361313fffff,805,73,197,6197,40.259015265451026,40.5288199628228
88ad361315fffff,2,2,0,302,20.897514238410594,19.156213340966268
88ad361317fffff,10,3,0,51,585.6373764705882,3026.9406898074253
88ad361319fffff,231,47,27,5428,37.52587671333824,239.21689694961873
88ad36131bfffff,324,59,97,3406,52.517135672342924,273.03091393297495
88ad36131dfffff,88,18,1,3493,36.86801325508159,48.242363789086184
88ad361321fffff,896,63,279,3418,50.005566881217085,76.26230923920531
88ad361323fffff,1040,52,279,4470,47.90806939597315,77.13375613222175
88ad361325fffff,382,36,112,1352,49.02373912721894,41.135537964625456
88ad361327fffff,920,68,233,2662,65.74572915101427,183.18492736897352
88ad361329fffff,7,5,0,711,57.55635386779185,232.84775617969578
88ad36132bfffff,1523,85,352,5648,43.26017848796034,71.86121983781169
88ad36132dfffff,17,8,4,117,52.137972649572646,55.69492169565779
88ad361331fffff,0,0,0,60,17.625128333333336,7.45959895102951
88ad361333fffff,0,0,0,1,94.9848,0.0
88ad361335fffff,866,58,182,3834,44.13246624934794,34.98875324832017
88ad361337fffff,2,2,0,0,0.0,0.0
88ad361339fffff,110,23,27,4628,26.26376467156439,22.222651334850898
88ad36133bfffff,0,0,0,30,16.461933333333334,5.517996570991256
88ad36133dfffff,416,47,137,5556,37.08577494600432,41.390461961691045
88ad361341fffff,50,15,28,2126,40.155947460018815,35.45478340662025
88ad361343fffff,551,63,225,3421,51.84285805320082,86.31199519042953
88ad361345fffff,375,31,138,6082,39.44236851364683,75.74978332136145
88ad361347fffff,394,32,242,6498,41.54957169898431,43.2159133060213
88ad361349fffff,0,0,0,94,20.99790425531915,14.20931840623871
88ad36134bfffff,20,11,0,56,86.581575,61.82679259683534
88ad36134dfffff,783,50,192,6679,41.12066918700404,38.90577896843067
88ad361351fffff,777,82,170,3562,50.925291156653564,43.312763272076396
88ad361353fffff,692,71,190,4859,41.92933231117514,75.63089256771026
88ad361355fffff,510,72,110,2853,65.8994215913074,128.92444002849848
88ad361357fffff,656,58,237,6495,37.57657418013857,59.41202931441871
88ad361359fffff,348,69,29,895,132.30209262569832,379.8755163645433
88ad36135bfffff,526,80,113,1977,63.15157000505817,164.30263702859358
88ad36135dfffff,666,81,97,1910,76.13127753926702,123.04768158309454
88ad361361fffff,0,0,0,1383,20.404638322487347,15.13780729795408
88ad361363fffff,2,2,1,561,23.01730231729055,17.605483353990017
88ad361365fffff,1256,64,220,6662,33.95466970879615,45.40535602255352
88ad361367fffff,0,0,0,1,32.3187,0.0
88ad361369fffff,1,1,0,2265,22.319246136865342,17.862410149896167
88ad36136bfffff,184,26,35,2661,32.900391168733556,42.53388213769781
88ad36136dfffff,284,42,23,4986,26.905477236261532,20.878304881461023
88ad36c403fffff,4,3,0,10,91.93053,128.08528109640292
88ad36c409fffff,0,0,0,31,120.82633870967742,162.79770652496444
88ad36c40bfffff,1,1,0,2,55.9524,57.50503471592726
88ad36c411fffff,336,42,18,499,80.89411082164328,100.88947416801618
88ad36c413fffff,625,61,259,1857,52.4866070543888,82.99590814058105
88ad36c415fffff,102,20,5,288,73.13721631944445,82.3597379446296
88ad36c417fffff,1,1,0,80,45.35779,48.62916486072212
88ad36c419fffff,230,50,46,739,116.73150960757782,417.23106770572673
88ad36c41bfffff,918,86,295,2359,72.75571483679526,188.78592826924117
88ad36c41dfffff,214,38,18,402,91.10623507462687,126.06036920847369
88ad36c433fffff,0,0,0,4,102.72832500000001,138.25055842964673
88ad36c439fffff,0,0,0,22,164.95110909090909,253.78825394228403
88ad36c43bfffff,0,0,0,0,0.0,0.0
88ad36c451fffff,171,47,10,899,72.59296662958843,57.219985474736966
88ad36c453fffff,757,73,237,2258,63.77311403897254,96.25906642624167
88ad36c455fffff,29,15,6,215,112.30906465116279,94.05362475155694
88ad36c457fffff,12,10,1,350,84.18248257142858,99.02486977852897
88ad36c459fffff,359,69,70,1113,68.33698903863431,57.68279562987308
88ad36c45bfffff,781,71,215,3155,54.62113530903328,59.9951774979019
88ad36c45dfffff,0,0,0,2,161.93130000000002,137.34941112716865
88ad36c481fffff,138,34,18,819,150.23062918192917,576.7738605562303
88ad36c483fffff,663,79,207,2793,58.49367243107769,49.289682543074235
88ad36c485fffff,191,49,85,580,422.0755791379311,1796.7779749459055
88ad36c487fffff,172,42,84,644,265.2694795031056,1323.8874535194457
88ad36c489fffff,457,70,109,1727,100.08089698899826,548.9649569355377
88ad36c48bfffff,636,65,209,2188,53.092464168190126,88.18494711373965
88ad36c48dfffff,402,81,86,1466,131.95920040927695,389.6374833289925
88ad36c491fffff,26,6,12,66,50.556266666666666,83.71668670340154
88ad36c493fffff,1444,74,585,3510,52.20018663817664,53.80216521424675
88ad36c495fffff,657,83,145,1755,69.91961948717949,278.0085284702388
88ad36c497fffff,437,53,185,1193,46.516932690695725,51.3470666987854
88ad36c499fffff,30,15,8,104,45.858665384615385,37.69340438435971
88ad36c49bfffff,1329,67,479,4068,53.36070737463127,79.68966943438215
88ad36c49dfffff,454,63,41,565,68.35366814159292,51.86275990980971
88ad36c4a1fffff,98,46,12,411,266.9858289537713,583.908390930611
88ad36c4a3fffff,212,69,33,720,264.82900180555555,1773.8043428254819
88ad36c4a5fffff,5,3,0,67,113.51919850746269,234.68510923607218
88ad36c4a7fffff,241,71,24,844,81.69357428909952,63.591763406544366
88ad36c4a9fffff,87,43,6,353,250.6250864022663,641.5489556349108
88ad36c4abfffff,223,57,68,903,162.58526511627906,306.0871024425773
88ad36c4adfffff,2,1,0,9,107.21448888888888,167.13388613976105
88ad36c4b1fffff,735,108,97,2233,69.445307971339,82.47600786556961
88ad36c4b3fffff,820,92,154,2100,56.59690652380952,88.98570911317867
88ad36c4b5fffff,276,73,37,1172,130.69979488054608,480.5353894916574
88ad36c4b7fffff,469,81,123,1351,109.95919030347892,268.22284142993544
88ad36c4b9fffff,719,92,161,2097,58.66970448259418,49.427970648968916
88ad36c4bbfffff,748,102,80,1989,66.0108618903972,99.84389256651114
88ad36c4bdfffff,382,70,149,458,166.22439519650655,585.506918010909
88ad36c4c1fffff,245,50,41,800,63.866058875,63.25185182251499
88ad36c4c3fffff,466,75,121,1413,62.42300431705591,92.91788587155732
88ad36c4c5fffff,1074,93,378,3500,52.1337514,69.88947291263403
88ad36c4c7fffff,529,78,125,1824,66.60955970394737,78.54696457083863
88ad36c4c9fffff,910,86,195,2375,67.79627098947368,66.01877128153102
88ad36c4cbfffff,729,82,101,1802,64.37445038845728,79.49518289061595
88ad36c4cdfffff,980,77,296,3217,50.15984140503575,45.520572326826915
88ad36c4d1fffff,480,69,116,4089,42.650235143066766,26.528624710096807
88ad36c4d3fffff,26,17,4,490,28.760195306122448,26.011811152324054
88ad36c4d5fffff,230,55,59,532,73.93170131578947,102.66766601974172
88ad36c4d7fffff,1036,84,209,1961,63.31061310555839,66.41124488236726
88ad36c4d9fffff,1346,75,265,7133,39.537890929482685,26.87967381297606
88ad36c4dbfffff,1276,75,139,6772,36.599655153573536,48.45936490715876
88ad36c4ddfffff,746,70,91,2116,48.61223879962193,61.25345278328909
88ad36c4e1fffff,0,0,0,371,45.48775741239892,32.53040763881841
88ad36c4e3fffff,64,34,8,287,168.89724041811849,578.3101826186825
88ad36c4e5fffff,0,0,0,29,130.3954,122.33689366370929
88ad36c4e7fffff,0,0,0,11,45.96759090909091,26.863033661500502
88ad36c4e9fffff,18,10,2,198,55.28560252525253,78.41686625609854
88ad36c4ebfffff,467,74,96,1285,69.66054249027238,78.47488302972951
88ad36c4edfffff,0,0,0,49,40.52348163265306,26.11730088974128
88ad36c583fffff,0,0,0,1,7.2939,0.0
88ad36c587fffff,0,0,0,8,178.834475,444.0903071086644
88ad36c58bfffff,0,0,0,20,140.41306,154.17181227290206
88ad36c591fffff,37,18,5,119,194.21443109243697,176.09191315703052
88ad36c593fffff,133,48,38,481,131.74487920997922,110.08305516057348
88ad36c595fffff,3,2,0,28,143.57080714285715,155.26161137122352
88ad36c597fffff,0,0,0,67,103.01132686567163,110.46934235727697
88ad36c599fffff,15,4,0,59,131.9196966101695,173.07463933013264
88ad36c59bfffff,136,46,16,631,133.0695711568938,179.48728154661427
88ad36c59dfffff,1,1,0,4,8.663075,1.5017766975042153
88ad36c5b9fffff,1,1,0,1,16.9185,0.0
88ad36c5bbfffff,0,0,0,14,345.44854285714285,577.0257874911254
88ad36c5d1fffff,0,0,0,5,72.37478,43.486604429318234
88ad36c5d3fffff,1,1,0,69,94.91607826086957,191.32048216216012
88ad36c5d7fffff,0,0,0,84,331.4940857142857,778.540759029318
88ad36c5d9fffff,0,0,0,79,124.59659873417722,189.06323556743607
88ad36c5dbfffff,0,0,0,43,72.9734,105.75654966572091
88ad36c601fffff,73,28,10,407,85.03213783783784,66.2834317502492
88ad36c603fffff,315,56,44,879,51.95470216154721,65.41460838755971
88ad36c605fffff,40,10,0,660,72.36389136363636,48.13229238403264
88ad36c607fffff,159,43,6,1599,78.23330787992495,84.37826877288646
88ad36c609fffff,598,71,134,1353,83.12947206208426,179.8279894136263
88ad36c60bfffff,1459,108,298,3432,49.087622756410255,40.89169572764451
88ad36c60dfffff,218,46,32,668,69.53409550898203,59.289712707546244
88ad36c611fffff,10,9,0,186,83.96586989247312,74.9802666374492
88ad36c613fffff,2,2,0,2,18.9363,18.082134608502393
88ad36c615fffff,7,6,1,32,201.567215625,244.90789254617033
88ad36c617fffff,0,0,0,14,51.30345,32.7635330741066
88ad36c619fffff,25,13,1,193,80.54167823834197,86.08997873651732
88ad36c61bfffff,52,14,2,265,85.44972037735849,171.42053146124445
88ad36c61dfffff,109,31,18,219,48.515151141552515,30.08969188694402
88ad36c62bfffff,79,19,3,386,63.61527720207254,36.0578057592095
88ad36c631fffff,60,25,6,362,156.4467726519337,1432.6221424904604
88ad36c633fffff,8,6,0,47,305.2316723404255,604.1460374884671
88ad36c637fffff,3,2,0,64,132.0024859375,566.0572345436811
88ad36c639fffff,48,25,0,626,113.66158945686901,95.33209886835128
88ad36c63bfffff,9,8,1,67,120.15812835820896,123.63322137219552
88ad36c63dfffff,138,38,2,776,67.0918719072165,55.2469505596361
88ad36c641fffff,21,13,0,371,219.7069010781671,534.2633813581598
88ad36c643fffff,751,50,245,1548,59.43564334625323,76.39463228052362
88ad36c645fffff,8,4,1,382,128.6563212041885,229.49601175725812
88ad36c647fffff,939,85,197,1666,75.10964285714286,79.9476413253718
88ad36c649fffff,0,0,0,143,125.5678020979021,234.76667790325516
88ad36c64bfffff,2,2,0,34,64.72481176470588,76.04843611394934
88ad36c64dfffff,4,3,0,79,179.6489012658228,291.15451564356664
88ad36c651fffff,12,8,0,127,76.34641102362204,100.76230313411196
88ad36c653fffff,27,11,2,218,65.10661422018349,64.87277817206508
88ad36c655fffff,382,60,88,919,62.79695038084875,57.28843681749734
88ad36c657fffff,133,33,24,403,50.50933424317618,32.94593789494965
88ad36c659fffff,56,18,0,53,70.3254358490566,66.85949704464379
88ad36c65bfffff,2,1,0,0,0.0,0.0
88ad36c65dfffff,6,6,0,0,0.0,0.0
88ad36c661fffff,417,68,76,1011,100.33822997032641,208.86197444441663
88ad36c663fffff,35,14,0,345,149.78501333333332,518.460822536846
88ad36c665fffff,0,0,0,93,120.15001182795699,150.97832010725108
88ad36c669fffff,0,0,0,82,96.45570365853658,85.67474028003076
88ad36c66bfffff,126,48,13,426,99.67235798122066,107.18883342328017
88ad36c66dfffff,21,5,16,176,158.64413125,600.4017678538921
88ad36c681fffff,1,1,0,97,256.53087319587627,340.9060530329686
88ad36c683fffff,3,2,2,47,73.81886808510637,71.01005059434439
88ad36c685fffff,82,27,7,829,45.10685138721351,45.42786107834934
88ad36c687fffff,9,7,1,113,114.07450707964601,300.0312165270022
88ad36c689fffff,2,1,2,105,231.11863142857143,216.54999133060173
88ad36c68bfffff,2,2,1,164,155.58145670731707,223.64174430745697
88ad36c68dfffff,2,2,0,3,133.57313333333335,181.7077928285227
88ad36c691fffff,412,53,130,5513,41.05942519499365,49.56192071068198
88ad36c693fffff,517,57,67,6822,35.77033075344474,43.11526586354642
88ad36c695fffff,3,2,2,308,93.90022175324675,393.432881172067
88ad36c697fffff,0,0,0,559,24.343197674418604,20.377126045569767
88ad36c699fffff,622,59,121,4683,50.80723141148836,61.534028284652415
88ad36c69bfffff,772,58,176,5774,47.5321981988223,107.84329835267876
88ad36c69dfffff,163,27,61,1440,31.268766527777778,26.76502469407633
88ad36c6a1fffff,1096,93,274,3196,54.02989884230288,41.68768733474261
88ad36c6a3fffff,955,87,180,2161,63.15812600647848,56.024741515223695
88ad36c6a5fffff,1302,91,517,3161,55.613907592534005,54.95393203264099
88ad36c6a7fffff,778,92,218,2358,61.58995500424088,62.245563729164544
88ad36c6a9fffff,901,84,169,3055,60.5384075613748,63.31122019164898
88ad36c6abfffff,589,52,99,2455,71.85600309572301,117.52606831216659
88ad36c6adfffff,1127,89,320,3249,55.42558824253617,47.34790613933261
88ad36c6b1fffff,297,56,75,3084,30.31584915693904,32.07662119314384
88ad36c6b3fffff,1609,92,608,6843,31.720295762092647,87.32154845732768
88ad36c6b5fffff,949,82,118,2287,60.96006239615216,69.89537835007901
88ad36c6b7fffff,1070,89,173,5232,37.618720623088684,30.269746827363097
88ad36c6b9fffff,145,28,39,2058,37.976664285714286,49.821655415744175
88ad36c6bbfffff,351,42,133,2895,35.96381813471503,58.41800194544804
88ad36c6bdfffff,23,13,5,89,43.21681235955056,35.26889041897142
88ad36c6c1fffff,728,63,195,5783,42.364194380079546,68.44532183611175
88ad36c6c3fffff,667,54,242,5026,43.28018867886988,65.86833990752923
88ad36c6c5fffff,13,6,4,1285,29.390778988326847,20.673405527545896
88ad36c6c7fffff,321,35,137,2061,45.83987971858321,31.607892444912732
88ad36c6c9fffff,651,43,224,6158,41.764302192270215,34.750023403644946
88ad36c6cbfffff,684,39,165,4733,48.19160249313332,152.85463040642023
88ad36c6cdfffff,50,15,13,3621,27.38164084507042,25.27626522082229
88ad36c6d1fffff,510,50,118,5596,44.901703288062905,77.16982529467701
88ad36c6d3fffff,505,46,80,3091,57.14550135878357,98.5618766885203
88ad36c6d5fffff,12,5,4,114,80.93536666666665,78.78158189775392
88ad36c6d7fffff,63,19,30,4652,28.82078946689596,31.401498549214494
88ad36c6d9fffff,562,54,116,3098,49.73950677856681,69.0821965827738
88ad36c6dbfffff,261,45,52,3056,40.79355248691099,163.46284815037797
88ad36c6ddfffff,612,48,115,4824,40.46627435737977,32.81022324281879
88ad36c6e1fffff,0,0,0,148,219.56664324324325,714.8537439738152
88ad36c6e3fffff,108,41,17,452,109.63938606194691,549.1314009604146
88ad36c6e5fffff,555,64,165,1786,53.82635464725644,58.83137830012271
88ad36c6e7fffff,451,65,71,1785,58.069616974789916,206.5338580682103
88ad36c6e9fffff,2,2,0,5,1114.38554,2453.7894995377974
88ad36c6ebfffff,1,1,0,209,141.86290430622012,450.9534298174039
88ad36c6edfffff,0,0,0,6,29.437283333333337,28.262565124943393
88ad36c741fffff,28,23,2,317,147.90462302839117,146.079337587239
88ad36c743fffff,23,14,0,104,150.06509423076923,132.79586438215046
88ad36c749fffff,272,63,60,738,123.68577371273712,117.90792127495324
88ad36c74bfffff,247,68,15,1056,116.57399365530303,148.2375416425157
88ad36c74dfffff,55,29,3,219,134.50060821917808,137.13486962848003
88ad36c759fffff,0,0,0,54,122.07416296296296,148.93592035030179
88ad36c75dfffff,0,0,0,226,128.82502920353983,183.9109140459914
88ad36c761fffff,0,0,0,40,79.177125,78.74116354191915
88ad36c765fffff,0,0,0,39,150.09405384615386,218.38226127503177
88ad36c769fffff,0,0,0,42,159.8306976190476,229.72420573286115
88ad36c76dfffff,0,0,0,19,105.74707368421052,161.98892826366196
88ad36c001fffff,0,0,0,0,0.0,0.0
88ad36c003fffff,0,0,0,0,0.0,0.0
88ad36c005fffff,0,0,0,0,0.0,0.0
88ad36c007fffff,0,0,0,1,11.2393,0.0
88ad36c009fffff,0,0,0,3,155.13806666666667,243.94507754667512
88ad36c00bfffff,0,0,0,0,0.0,0.0
88ad36c00dfffff,0,0,0,0,0.0,0.0
88ad36c011fffff,0,0,0,1,9.4634,0.0
88ad36c015fffff,0,0,0,0,0.0,0.0
88ad36c019fffff,0,0,0,0,0.0,0.0
